Date,Open,High,Low,Close,Adj Close,Volume
6/22/2016,3.9,3.9,3.77,3.77,3.62,3040
6/23/2016,3.88,3.88,3.7,3.85,3.7,1600
6/26/2016,3.74,3.85,3.74,3.84,3.69,13000
6/27/2016,3.84,3.84,3.74,3.83,3.68,7080
6/28/2016,3.9,3.9,3.72,3.72,3.57,1560
6/29/2016,3.72,3.83,3.72,3.83,3.68,110
6/30/2016,3.73,3.73,3.7,3.7,3.55,160
7/3/2016,3.7,3.72,3.7,3.72,3.57,1010
7/7/2016,3.72,3.72,3.72,3.72,3.57,20
7/10/2016,3.69,3.69,3.69,3.69,3.49,500
7/11/2016,3.7,3.72,3.63,3.63,3.43,8300
7/12/2016,3.63,3.72,3.63,3.7,3.5,3260
7/13/2016,3.64,3.7,3.59,3.6,3.4,34260
7/14/2016,3.7,3.7,3.6,3.69,3.49,1060
7/17/2016,3.65,3.65,3.58,3.65,3.45,3800
7/18/2016,3.6,3.65,3.6,3.65,3.45,260
7/20/2016,3.57,3.57,3.55,3.55,3.35,11850
7/21/2016,3.49,3.55,3.49,3.55,3.35,50
7/25/2016,3.5,3.5,3.49,3.49,3.29,3250
7/26/2016,3.55,3.55,3.55,3.55,3.35,0
7/27/2016,3.55,3.6,3.55,3.6,3.4,4290
7/28/2016,3.55,3.6,3.55,3.55,3.35,18160
7/31/2016,3.6,3.6,3.5,3.6,3.4,1970
8/1/2016,3.5,3.64,3.5,3.64,3.44,7530
8/2/2016,3.64,3.64,3.64,3.64,3.44,140
8/7/2016,3.58,3.6,3.54,3.6,3.4,3270
8/8/2016,3.5,3.59,3.5,3.59,3.39,16970
8/9/2016,3.5,3.6,3.5,3.6,3.4,26550
8/14/2016,3.5,3.55,3.5,3.55,3.35,3460
8/15/2016,3.6,3.6,3.6,3.6,3.4,0
8/16/2016,3.5,3.6,3.5,3.6,3.4,2480
8/18/2016,3.5,3.5,3.5,3.5,3.3,50
8/21/2016,3.6,3.6,3.6,3.6,3.4,0
8/22/2016,3.5,3.59,3.5,3.5,3.3,4960
8/23/2016,3.59,3.59,3.59,3.59,3.39,0
8/24/2016,3.49,3.59,3.49,3.58,3.38,20010
8/25/2016,3.6,3.6,3.5,3.6,3.4,8650
8/28/2016,3.6,3.6,3.6,3.6,3.4,80
8/29/2016,3.6,3.6,3.5,3.6,3.4,2150
8/30/2016,3.5,3.59,3.5,3.59,3.39,3550
8/31/2016,3.49,3.49,3.49,3.49,3.29,0
9/1/2016,3.45,3.58,3.45,3.58,3.38,200350
9/4/2016,3.62,3.62,3.58,3.61,3.41,2570
9/5/2016,3.59,3.61,3.59,3.61,3.41,26370
9/6/2016,3.61,3.61,3.61,3.61,3.41,7670
9/7/2016,3.56,3.7,3.56,3.69,3.49,59720
9/8/2016,3.69,3.8,3.69,3.78,3.58,7010
9/14/2016,3.78,3.8,3.7,3.78,3.58,8100
9/15/2016,3.8,3.8,3.79,3.79,3.59,60
9/18/2016,3.78,3.78,3.7,3.76,3.56,16440
9/19/2016,3.76,3.76,3.76,3.76,3.56,50
9/20/2016,3.69,3.7,3.65,3.65,3.45,1300
9/21/2016,3.6,3.7,3.6,3.7,3.5,3660
9/22/2016,3.62,3.67,3.59,3.67,3.47,24310
9/25/2016,3.6,3.68,3.6,3.68,3.48,7460
9/26/2016,3.68,3.7,3.68,3.7,3.5,8290
9/28/2016,3.61,3.67,3.61,3.61,3.41,960
9/29/2016,3.61,3.68,3.61,3.61,3.41,3920
10/3/2016,3.61,3.7,3.61,3.62,3.42,1120
10/4/2016,3.61,3.65,3.61,3.65,3.45,8300
10/5/2016,3.65,3.69,3.59,3.61,3.41,3860
10/6/2016,3.61,3.65,3.61,3.62,3.42,2960
10/9/2016,3.61,3.72,3.61,3.72,3.52,100340
10/10/2016,3.73,3.83,3.73,3.8,3.6,70890
10/11/2016,3.82,3.99,3.82,3.93,3.73,221340
10/12/2016,4.04,4.04,3.86,3.86,3.66,97210
10/13/2016,3.75,3.85,3.75,3.85,3.65,31420
10/16/2016,3.79,3.83,3.75,3.76,3.56,23480
10/17/2016,3.8,3.85,3.79,3.79,3.59,2500
10/18/2016,3.77,3.85,3.75,3.85,3.65,17180
10/19/2016,3.85,3.91,3.81,3.91,3.71,35380
10/20/2016,3.92,3.93,3.92,3.93,3.73,190
10/23/2016,3.93,3.93,3.85,3.92,3.72,14030
10/24/2016,3.86,3.92,3.85,3.87,3.67,52170
10/25/2016,3.8,3.91,3.8,3.91,3.71,35390
10/26/2016,3.92,3.92,3.86,3.91,3.71,8910
10/27/2016,3.85,3.91,3.85,3.91,3.71,210
10/30/2016,3.88,3.88,3.82,3.82,3.62,18440
10/31/2016,3.9,3.9,3.76,3.88,3.68,51420
11/1/2016,3.85,3.91,3.85,3.86,3.66,41220
11/2/2016,3.85,3.86,3.85,3.85,3.65,27770
11/3/2016,3.85,3.85,3.85,3.85,3.65,14620
11/6/2016,3.85,3.89,3.85,3.86,3.66,20610
11/7/2016,3.9,3.97,3.87,3.95,3.75,6540
11/8/2016,3.86,3.9,3.85,3.89,3.69,13230
11/9/2016,3.85,3.89,3.85,3.89,3.69,9600
