Date,Open,High,Low,Close,Div,Adj Close,Volume
3/19/2020,8.03,8.03,7.56,7.56,0.33,7.23,34230
3/23/2020,7.55,7.79,7.35,7.53,0.33,7.2,11410
3/24/2020,7.73,7.73,7.53,7.57,0.33,7.24,10670
3/25/2020,7.57,7.79,7.53,7.79,0.33,7.46,14050
3/26/2020,8.02,8.03,7.93,7.93,0.33,7.6,1000
3/27/2020,7.97,7.97,7.7,7.87,0.33,7.54,10280
3/30/2020,7.87,8.1,7.63,7.87,0.33,7.54,4550
3/31/2020,7.87,8,7.87,7.99,0.33,7.66,3990
4/1/2020,7.75,8,7.75,7.98,0.33,7.65,3300
4/2/2020,7.75,7.99,7.75,7.93,0.33,7.6,1610
4/3/2020,7.7,7.7,7.7,7.7,0.33,7.37,1270
4/6/2020,7.47,7.5,7.47,7.47,0.33,7.14,6850
4/7/2020,7.27,7.67,7.27,7.63,0.33,7.3,7350
4/8/2020,7.6,7.6,7.41,7.41,0.33,7.08,10790
4/13/2020,7.33,7.6,7.33,7.6,0.33,7.27,830
4/14/2020,7.67,7.67,7.4,7.4,0.33,7.07,15780
4/15/2020,7.53,7.59,7.37,7.53,0.33,7.2,3120
4/16/2020,7.65,7.65,7.37,7.53,0.33,7.2,3560
4/17/2020,7.57,7.57,7.37,7.52,0.33,7.19,4120
4/20/2020,7.67,7.67,7.31,7.4,0.33,7.07,13500
4/21/2020,7.59,7.59,7.4,7.47,0.33,7.14,9110
4/22/2020,7.33,7.59,7.31,7.5,0.33,7.17,1800
4/23/2020,7.57,7.57,7.28,7.5,0.33,7.17,3390
4/24/2020,7.46,7.47,7.28,7.47,0.33,7.14,3460
4/27/2020,7.33,7.47,7.25,7.33,0.33,7,2680
4/28/2020,7.31,7.31,7.11,7.13,0.33,6.8,5900
4/29/2020,7.27,7.27,6.91,7.17,0.33,6.84,11840
4/30/2020,7.17,7.17,6.95,6.95,0.33,6.62,7350
5/4/2020,6.95,6.95,6.93,6.95,0.33,6.62,2390
5/5/2020,6.95,6.95,6.93,6.95,0.33,6.62,810
5/6/2020,6.93,6.93,6.75,6.75,0.33,6.42,1940
5/7/2020,6.73,6.73,6.72,6.72,0.33,6.39,27190
5/8/2020,6.9,6.9,6.53,6.67,0.33,6.34,680
5/11/2020,6.47,6.67,6.47,6.47,0.33,6.14,10300
5/12/2020,6.47,6.66,6.27,6.66,0.33,6.33,14740
5/13/2020,6.85,6.85,6.47,6.47,0.33,6.14,3760
5/14/2020,6.28,6.6,6.28,6.39,0.33,6.06,56540
5/15/2020,6.39,6.57,6.27,6.5,0.33,6.17,13080
5/18/2020,6.33,6.58,6.31,6.57,0.33,6.24,6190
5/19/2020,6.53,6.73,6.39,6.39,0.33,6.06,143080
5/20/2020,6.2,6.47,6.2,6.46,0.33,6.13,7020
5/21/2020,6.27,6.59,6.27,6.47,0.33,6.14,5130
5/22/2020,6.47,6.47,6.31,6.4,0.33,6.07,8260
5/26/2020,6.4,6.49,6.3,6.49,0.33,6.16,5470
5/27/2020,6.56,6.56,6.33,6.48,0.33,6.15,6700
5/28/2020,6.47,6.56,6.33,6.47,0.33,6.14,6060
5/29/2020,6.47,6.47,6.34,6.46,0.33,6.13,13450
6/1/2020,6.47,6.65,6.3,6.65,0.33,6.32,18320
6/2/2020,6.66,6.85,6.65,6.85,0.33,6.52,58230
6/3/2020,6.92,7.05,6.92,7.04,0.33,6.71,20450
6/4/2020,7.24,7.24,7.01,7.04,0.33,6.71,12000
6/5/2020,7.03,7.03,6.83,6.91,0.33,6.58,4290
6/8/2020,7.03,7.03,6.8,6.91,0.33,6.58,2750
6/9/2020,6.99,6.99,6.67,6.79,0.33,6.46,3660
6/10/2020,6.78,6.97,6.67,6.77,0.33,6.44,10020
6/11/2020,6.67,6.91,6.67,6.91,0.33,6.58,9000
6/12/2020,6.9,6.9,6.71,6.79,0.33,6.46,24260
6/15/2020,6.79,6.94,6.67,6.8,0.33,6.47,3850
6/16/2020,6.8,6.91,6.73,6.8,0.33,6.47,1840
6/17/2020,6.72,6.97,6.72,6.87,0.33,6.54,8000
6/18/2020,6.93,6.95,6.8,6.95,0.33,6.62,2200
6/19/2020,6.89,7,6.89,6.89,0.33,6.56,6010
6/22/2020,6.69,6.89,6.69,6.77,0.33,6.44,7350
6/23/2020,6.87,6.89,6.77,6.85,0.33,6.52,5230
6/24/2020,6.87,6.95,6.67,6.86,0.33,6.53,8360
6/25/2020,7.01,7.01,6.82,6.9,0.33,6.57,1990
6/26/2020,6.93,6.93,6.9,6.9,0.33,6.57,750
6/29/2020,7.1,7.1,6.89,6.97,0.33,6.64,4720
6/30/2020,6.87,6.98,6.71,6.97,0.33,6.64,4200
7/1/2020,6.97,6.97,6.97,6.97,0.33,6.64,750
7/2/2020,6.95,6.95,6.65,6.67,0.33,6.34,3010
7/3/2020,6.67,6.91,6.63,6.9,0.33,6.57,7120
7/6/2020,6.92,6.92,6.92,6.92,0.33,6.59,310
7/7/2020,6.85,6.85,6.67,6.67,0.33,6.34,3240
7/8/2020,6.67,6.82,6.51,6.79,0.33,6.46,3540
7/9/2020,6.81,6.81,6.8,6.8,0.33,6.47,550
7/10/2020,6.83,6.83,6.67,6.81,0.33,6.48,5110
7/13/2020,6.8,6.8,6.61,6.78,0.33,6.45,6700
7/14/2020,6.66,6.66,6.65,6.65,0.33,6.32,210
7/15/2020,6.65,6.73,6.65,6.65,0.33,6.32,8750
7/16/2020,6.73,6.79,6.67,6.77,0.33,6.44,10970
7/17/2020,6.79,6.79,6.67,6.77,0.33,6.44,3250
7/20/2020,6.68,6.77,6.68,6.76,0.33,6.43,1090
7/21/2020,6.76,6.76,6.67,6.67,0.33,6.34,5310
7/22/2020,6.77,6.83,6.77,6.82,0.33,6.49,2590
7/23/2020,6.81,6.95,6.81,6.95,0.33,6.62,1250
7/24/2020,6.93,6.99,6.93,6.95,0.33,6.62,4180
7/27/2020,6.95,7.13,6.95,7.13,0.33,6.8,5080
7/28/2020,7.13,7.35,7.13,7.33,0.33,7,6310
7/29/2020,7.53,7.53,7.33,7.4,0.33,7.07,3850
7/30/2020,7.4,7.53,7.4,7.53,0.33,7.2,10190
8/3/2020,7.6,7.61,7.4,7.61,0.33,7.28,6060
8/4/2020,7.75,7.93,7.62,7.92,0.33,7.59,20400
8/5/2020,8.13,8.13,7.89,7.89,0.33,7.56,70460
8/6/2020,7.83,7.83,7.73,7.79,0.33,7.46,3160
8/7/2020,7.8,7.99,7.8,7.99,0.33,7.66,127890
8/10/2020,8.33,8.33,8.27,8.33,0.33,8,58200
8/11/2020,8.33,8.5,8.33,8.5,0.33,8.17,27110
8/12/2020,8.5,8.6,8.5,8.5,0.33,8.17,28040
8/14/2020,8.5,8.53,8.33,8.33,0.33,8,10240
8/17/2020,8.45,8.45,8.33,8.36,0.33,8.03,15950
8/18/2020,8.36,8.45,8.33,8.39,0.33,8.06,5100
8/19/2020,8.4,8.45,8.39,8.45,0.33,8.12,9190
8/21/2020,8.45,8.53,8.45,8.53,0.33,8.2,8820
8/24/2020,8.5,8.53,8.47,8.47,0.33,8.14,7510
8/25/2020,8.47,8.67,8.47,8.67,0.33,8.34,92910
8/26/2020,8.67,8.67,8.54,8.6,0.33,8.27,7230
8/27/2020,8.6,8.63,8.57,8.6,0.33,8.27,12010
8/28/2020,8.65,8.73,8.53,8.67,0.33,8.34,35650
8/31/2020,8.73,8.73,8.57,8.6,0.33,8.27,29370
9/1/2020,8.67,8.67,8.41,8.41,0.33,8.08,12710
9/2/2020,8.64,8.64,8.41,8.6,0.33,8.27,9760
9/3/2020,8.6,8.63,8.6,8.6,0.33,8.27,19770
9/4/2020,8.59,8.59,8.4,8.59,0.33,8.26,2760
9/7/2020,8.53,8.59,8.53,8.53,0.33,8.2,2340
9/8/2020,8.5,8.5,8.29,8.47,0.33,8.14,6720
9/9/2020,8.23,8.45,8.23,8.45,0.33,8.12,4250
9/10/2020,8.39,8.39,8.27,8.27,0.33,7.94,18160
9/11/2020,8.1,8.39,8.1,8.27,0.33,7.94,13820
9/14/2020,8.02,8.25,8.02,8.25,0.33,7.92,1570
9/15/2020,8.25,8.35,8.08,8.27,0.33,7.94,17790
9/16/2020,8.23,8.27,8,8.27,0.33,7.94,14140
9/17/2020,8.13,8.23,8.13,8.13,0.33,7.8,6140
9/18/2020,8.13,8.2,8.13,8.15,0.33,7.82,10660
9/21/2020,8.2,8.27,8.03,8.1,0.33,7.77,2580
9/22/2020,8,8.11,7.99,7.99,0.33,7.66,11760
9/23/2020,8,8.19,8,8.13,0.33,7.8,36640
9/24/2020,8.13,8.19,8.13,8.13,0.33,7.8,5510
9/25/2020,8.13,8.19,8.13,8.19,0.33,7.86,4150
9/28/2020,8.19,8.2,8.04,8.2,0.33,7.87,8190
9/29/2020,8.2,8.2,8.2,8.2,0.33,7.87,2270
9/30/2020,8.13,8.13,7.96,7.99,0.33,7.66,12380
10/1/2020,7.96,7.98,7.8,7.8,0.33,7.47,4630
10/2/2020,7.79,7.99,7.67,7.69,0.33,7.36,12470
10/5/2020,7.91,8.15,7.91,8.13,0.33,7.8,1830
10/6/2020,8.13,8.13,8,8.12,0.33,7.79,3040
10/7/2020,8.13,8.13,8,8.11,0.33,7.78,12180
10/8/2020,8.15,8.15,7.91,8.07,0.33,7.74,3030
10/9/2020,8.13,8.13,8.01,8.01,0.33,7.68,1030
10/12/2020,8.1,8.1,7.81,7.81,0.33,7.48,5480
10/13/2020,8.07,8.07,8.05,8.05,0.33,7.72,640
10/14/2020,8.07,8.13,8.07,8.07,0.33,7.74,3050
10/16/2020,8.13,8.13,8,8,0.25,7.75,1990
10/19/2020,8.13,8.13,8,8.13,0.25,7.88,1000
10/20/2020,8.23,8.23,8.13,8.2,0.25,7.95,2610
10/21/2020,8.21,8.21,8.17,8.17,0.25,7.92,2840
10/22/2020,8.2,8.2,8.2,8.2,0.25,7.95,2040
10/23/2020,8.2,8.2,8.17,8.17,0.25,7.92,5020
10/26/2020,8.17,8.17,7.93,8,0.25,7.75,2100
10/27/2020,7.98,8,7.93,7.98,0.25,7.73,2560
10/28/2020,8,8,7.96,8,0.25,7.75,2530
10/30/2020,8,8,8,8,0.25,7.75,760
11/2/2020,8.12,8.16,7.93,7.93,0.25,7.68,80
11/3/2020,7.93,7.93,7.93,7.93,0.25,7.68,670
11/4/2020,7.84,8.13,7.84,8,0.25,7.75,6110
11/5/2020,7.93,8,7.9,8,0.25,7.75,4850
11/6/2020,8,8,7.9,7.99,0.25,7.74,5130
11/9/2020,7.93,7.93,7.91,7.93,0.25,7.68,5430
11/10/2020,7.93,7.99,7.9,7.99,0.25,7.74,3210
11/11/2020,8,8.2,7.99,7.99,0.25,7.74,9120
11/12/2020,8,8.13,8,8.03,0.25,7.78,40970
11/13/2020,8.03,8.07,8.03,8.03,0.25,7.78,16110
11/16/2020,8.07,8.07,8.07,8.07,0.25,7.82,2970
11/17/2020,8.13,8.13,8.13,8.13,0.25,7.88,1700
11/18/2020,8.13,8.2,8.1,8.13,0.25,7.88,13950
11/19/2020,8.13,8.23,8.13,8.13,0.25,7.88,16030
11/20/2020,8.13,8.13,8.13,8.13,0.25,7.88,6470
11/23/2020,8.23,8.23,8.11,8.13,0.25,7.88,14420
11/24/2020,8.13,8.13,8.11,8.13,0.25,7.88,17330
11/25/2020,8.33,8.33,8.11,8.32,0.25,8.07,8450
11/26/2020,8.32,8.32,8.31,8.31,0.25,8.06,1990
11/27/2020,8.32,8.32,8.3,8.31,0.25,8.06,3050
11/30/2020,8.31,8.31,8.31,8.31,0.25,8.06,150
12/1/2020,8.23,8.33,8.21,8.21,0.25,7.96,3290
12/2/2020,8.33,8.33,8.21,8.21,0.25,7.96,1690
12/3/2020,8.19,8.19,8.19,8.19,0.25,7.94,6310
12/4/2020,8.32,8.33,8.18,8.26,0.25,8.01,1750
12/7/2020,8.3,8.3,8.12,8.12,0.25,7.87,5050
12/8/2020,8.27,8.27,8.02,8.07,0.25,7.82,12740
12/9/2020,8.2,8.2,8.2,8.2,0.25,7.95,4010
12/10/2020,8.2,8.2,8.07,8.2,0.25,7.95,4680
12/11/2020,8.2,8.2,8.01,8.01,0.25,7.76,6790
12/14/2020,8.23,8.23,8.01,8.19,0.25,7.94,11070
12/15/2020,8.19,8.19,8,8.17,0.25,7.92,5850
12/16/2020,8.2,8.2,8,8.2,0.25,7.95,5950
12/17/2020,7.97,8.2,7.97,8.13,0.25,7.88,4090
12/18/2020,7.97,8,7.97,8,0.25,7.75,12740
12/21/2020,8.07,8.13,7.97,7.98,0.25,7.73,5960
12/22/2020,8.19,8.19,7.97,8.19,0.25,7.94,3880
12/23/2020,8.19,8.19,8.13,8.13,0.25,7.88,1560
12/24/2020,8.13,8.2,8.13,8.2,0.25,7.95,2160
12/25/2020,8.13,8.19,8.1,8.19,0.25,7.94,11980
12/28/2020,8.2,8.2,8,8,0.25,7.75,27450
12/29/2020,8,8.13,7.99,8.13,0.25,7.88,29110
12/30/2020,8.19,8.19,8,8.01,0.25,7.76,17810
12/31/2020,8.13,8.13,8,8,0.25,7.75,18430
1/4/2021,7.98,7.98,7.97,7.97,0.25,7.72,1510
1/5/2021,7.96,7.96,7.94,7.96,0.25,7.71,3360
1/6/2021,7.93,7.93,7.77,7.77,0.25,7.52,8070
1/7/2021,7.9,7.9,7.77,7.87,0.25,7.62,15280
1/8/2021,7.73,7.87,7.63,7.87,0.25,7.62,6350
1/11/2021,7.73,7.95,7.73,7.87,0.25,7.62,61420
1/12/2021,7.95,7.95,7.87,7.93,0.25,7.68,550
1/13/2021,7.92,7.92,7.83,7.92,0.25,7.67,2130
1/15/2021,7.92,7.92,7.83,7.83,0.25,7.58,110
1/18/2021,7.9,7.93,7.86,7.93,0.25,7.68,2890
1/19/2021,7.93,7.93,7.93,7.93,0.25,7.68,3370
1/20/2021,7.97,7.97,7.83,7.92,0.25,7.67,3980
1/21/2021,7.93,7.97,7.93,7.96,0.25,7.71,4400
1/22/2021,7.96,7.96,7.83,7.95,0.25,7.7,5320
1/25/2021,8.1,8.1,8,8.07,0.25,7.82,2100
1/26/2021,7.87,8.03,7.87,7.97,0.25,7.72,15400
1/27/2021,7.95,7.95,7.95,7.95,0.25,7.7,770
1/28/2021,7.93,7.93,7.87,7.93,0.25,7.68,3460
1/29/2021,7.87,7.92,7.83,7.92,0.25,7.67,11770
2/1/2021,7.95,7.95,7.87,7.95,0.25,7.7,4020
2/2/2021,7.93,7.93,7.8,7.87,0.25,7.62,23420
2/3/2021,7.86,7.93,7.75,7.93,0.25,7.68,1180
2/4/2021,7.95,7.95,7.87,7.87,0.25,7.62,1400
2/5/2021,7.93,7.93,7.75,7.87,0.25,7.62,3670
2/8/2021,7.93,7.93,7.73,7.87,0.25,7.62,7370
2/9/2021,7.93,7.93,7.87,7.87,0.25,7.62,4630
2/10/2021,7.8,7.93,7.73,7.85,0.25,7.6,7680
2/11/2021,7.69,7.89,7.69,7.86,0.25,7.61,7050
2/12/2021,7.86,7.86,7.83,7.83,0.25,7.58,2090
2/15/2021,7.8,7.83,7.7,7.83,0.25,7.58,8810
2/16/2021,7.73,7.8,7.67,7.77,0.25,7.52,5910
2/17/2021,7.73,7.8,7.73,7.8,0.25,7.55,2600
2/18/2021,7.7,7.73,7.67,7.73,0.25,7.48,2820
2/19/2021,7.67,7.76,7.67,7.67,0.25,7.42,8230
2/22/2021,7.73,7.8,7.67,7.7,0.25,7.45,2460
2/23/2021,7.79,7.83,7.77,7.8,0.25,7.55,7210
2/24/2021,7.79,7.87,7.79,7.87,0.25,7.62,24080
2/25/2021,7.85,7.93,7.85,7.85,0.25,7.6,9850
2/26/2021,7.85,7.87,7.71,7.87,0.25,7.62,5010
3/1/2021,7.83,7.87,7.83,7.83,0.25,7.58,4840
3/2/2021,7.87,7.87,7.8,7.87,0.25,7.62,170
3/3/2021,7.8,7.91,7.8,7.9,0.25,7.65,1460
3/4/2021,7.8,7.87,7.73,7.87,0.25,7.62,2980
3/5/2021,7.86,7.87,7.8,7.86,0.25,7.61,4290
3/8/2021,7.86,7.86,7.85,7.86,0.25,7.61,2710
3/9/2021,7.8,7.9,7.8,7.86,0.25,7.61,15780
3/10/2021,7.8,8,7.8,7.93,0.25,7.68,5100
3/11/2021,8,8,7.9,7.93,0.25,7.68,7190
3/12/2021,8,8,7.8,7.93,0.25,7.68,1680
3/15/2021,7.81,7.93,7.8,7.93,0.25,7.68,4420
3/16/2021,7.87,7.93,7.87,7.93,0.25,7.68,3930
3/17/2021,7.87,7.93,7.76,7.93,0.25,7.68,1420
3/18/2021,7.93,7.93,7.8,7.93,0.25,7.68,2010
3/19/2021,7.93,7.97,7.71,7.73,0.25,7.48,27970
3/22/2021,7.73,7.95,7.71,7.73,0.25,7.48,46340
3/23/2021,7.73,7.93,7.73,7.9,0.25,7.65,82850
3/24/2021,7.79,7.96,7.78,7.9,0.25,7.65,6970
3/25/2021,7.9,7.9,7.78,7.9,0.25,7.65,1490
3/26/2021,7.97,8.13,7.97,8,0.25,7.75,66700
3/29/2021,8,8.12,8,8.11,0.25,7.86,10900
3/30/2021,8.01,8.07,7.93,7.93,0.25,7.68,24700
3/31/2021,7.93,8,7.87,7.87,0.25,7.62,24030
4/1/2021,7.87,7.92,7.75,7.92,0.25,7.67,14190
4/2/2021,7.87,7.87,7.86,7.86,0.25,7.61,4890
4/5/2021,7.86,7.86,7.76,7.83,0.25,7.58,7660
4/6/2021,7.85,7.85,7.73,7.83,0.25,7.58,11360
4/7/2021,7.85,7.85,7.67,7.85,0.25,7.6,4340
4/8/2021,7.85,7.9,7.85,7.86,0.25,7.61,9520
4/13/2021,7.8,7.85,7.79,7.85,0.25,7.6,3680
4/14/2021,7.85,7.86,7.85,7.85,0.25,7.6,3750
4/16/2021,7.77,7.85,7.77,7.8,0.25,7.55,8440
4/20/2021,7.69,7.8,7.69,7.8,0.25,7.55,920
4/21/2021,7.69,7.8,7.67,7.8,0.25,7.55,6640
4/22/2021,7.8,7.93,7.8,7.87,0.25,7.62,42010
4/23/2021,7.87,7.87,7.8,7.87,0.25,7.62,6750
4/26/2021,7.87,7.87,7.77,7.8,0.25,7.55,3610
4/27/2021,7.8,7.87,7.8,7.87,0.25,7.62,1630
4/28/2021,7.86,7.86,7.8,7.8,0.25,7.55,7640
4/29/2021,7.8,7.8,7.79,7.79,0.25,7.54,28550
4/30/2021,7.79,7.87,7.75,7.79,0.25,7.54,3020
5/3/2021,7.79,7.87,7.79,7.79,0.25,7.54,2550
5/4/2021,7.67,7.85,7.67,7.85,0.25,7.6,4970
5/5/2021,7.85,7.86,7.8,7.8,0.25,7.55,20740
5/6/2021,7.8,8,7.8,7.95,0.25,7.7,33810
5/7/2021,7.93,8.23,7.93,8.23,0.25,7.98,45220
5/10/2021,8.23,8.46,8.23,8.3,0.25,8.05,11000
5/11/2021,8.3,8.55,8.3,8.47,0.25,8.22,30600
5/17/2021,8.4,8.6,8.4,8.47,0.25,8.22,56800
5/18/2021,8.55,8.55,8.09,8.13,0.25,7.88,23700
5/19/2021,8.13,8.25,8,8.02,0.25,7.77,395430
5/20/2021,8.22,8.33,8.1,8.25,0.25,8,257920
5/21/2021,8.27,8.33,8.01,8.2,0.25,7.95,169160
5/24/2021,8.2,8.27,8.17,8.17,0.25,7.92,2610
5/25/2021,8.17,8.17,8,8.09,0.25,7.84,65390
5/26/2021,8.01,8.12,8,8.12,0.25,7.87,211090
5/27/2021,8.12,8.12,8,8.1,0.25,7.85,114430
5/28/2021,8.11,8.18,8.02,8.18,0.25,7.93,7140
5/31/2021,8.18,8.18,8.07,8.11,0.25,7.86,10200
6/1/2021,8.17,8.18,8,8.13,0.25,7.88,121060
6/2/2021,8.13,8.13,8,8.01,0.25,7.76,798820
6/3/2021,8.13,8.16,8,8.12,0.25,7.87,693140
6/4/2021,8.07,8.13,8,8.07,0.25,7.82,193760
6/7/2021,8.07,8.1,8,8,0.25,7.75,130000
6/8/2021,8.1,8.12,8,8.01,0.25,7.76,191440
6/9/2021,8.11,8.12,8.01,8.11,0.25,7.86,6280
6/10/2021,8.11,8.12,8.11,8.11,0.25,7.86,8790
6/11/2021,8.11,8.12,8.07,8.12,0.25,7.87,6930
6/14/2021,8.11,8.11,8.05,8.05,0.25,7.8,5360
6/15/2021,8.1,8.1,8.03,8.05,0.25,7.8,2030
6/16/2021,8.04,8.11,8.04,8.07,0.25,7.82,2580
6/17/2021,8.05,8.11,8.05,8.07,0.25,7.82,7700
6/18/2021,8.05,8.09,8.02,8.09,0.25,7.84,8370
6/21/2021,8.05,8.07,8,8.07,0.25,7.82,15480
6/22/2021,8.09,8.09,8.05,8.05,0.25,7.8,4140
6/23/2021,8,8.05,8,8.05,0.25,7.8,5170
6/24/2021,8,8.05,8,8,0.25,7.75,9980
6/25/2021,8.05,8.05,7.88,8,0.25,7.75,5100
6/28/2021,7.9,8.05,7.88,8,0.25,7.75,12730
6/29/2021,8,8.03,8,8,0.25,7.75,6200
6/30/2021,8,8,7.88,8,0.25,7.75,4100
7/1/2021,7.93,7.97,7.87,7.87,0.25,7.62,7830
7/2/2021,8,8,8,8,0.25,7.75,30
7/5/2021,7.97,7.99,7.97,7.97,0.25,7.72,6660
7/6/2021,7.98,7.99,7.98,7.98,0.25,7.73,7150
7/7/2021,7.99,7.99,7.87,7.95,0.25,7.7,6610
7/8/2021,8,8,8,8,0.25,7.75,15010
7/9/2021,7.99,7.99,7.87,7.99,0.25,7.74,6120
7/12/2021,8,8,7.93,7.99,0.25,7.74,2430
7/13/2021,7.99,7.99,7.99,7.99,0.25,7.74,1240
7/14/2021,7.98,7.99,7.98,7.99,0.25,7.74,3310
7/15/2021,7.99,7.99,7.99,7.99,0.25,7.74,5110
7/16/2021,8,8.1,8,8.07,0.25,7.82,3410
7/19/2021,8.07,8.07,8.07,8.07,0.25,7.82,240
7/22/2021,8.07,8.13,8,8.1,0.25,7.85,4500
7/23/2021,8.1,8.13,8.1,8.13,0.25,7.88,4740
7/26/2021,8.07,8.07,7.9,8,0.25,7.75,2060
7/27/2021,8.07,8.07,8.07,8.07,0.25,7.82,0
7/28/2021,8.13,8.3,8.13,8.13,0.25,7.88,45400
7/29/2021,8.17,8.17,8.07,8.14,0.25,7.89,4390
7/30/2021,8.07,8.13,8.07,8.13,0.25,7.88,680
8/2/2021,8.13,8.13,8.07,8.13,0.25,7.88,2420
8/3/2021,8.13,8.13,8.07,8.07,0.25,7.82,4080
8/4/2021,8.06,8.06,8,8,0.25,7.75,2930
8/5/2021,8,8.16,8,8.15,0.25,7.9,42550
8/6/2021,8.15,8.15,8,8.13,0.25,7.88,2400
8/9/2021,8.13,8.13,8.13,8.13,0.25,7.88,20
8/11/2021,8.13,8.13,8.13,8.13,0.25,7.88,2190
8/12/2021,8.13,8.13,8.13,8.13,0.25,7.88,1090
8/16/2021,8.01,8.13,8,8.13,0.25,7.88,2220
8/17/2021,8.13,8.13,8,8,0.25,7.75,3820
8/18/2021,8.13,8.13,8,8.13,0.25,7.88,600
8/19/2021,8,8.09,8,8.09,0.25,7.84,1790
8/20/2021,8,8.13,8,8.13,0.25,7.88,2440
8/23/2021,8.12,8.13,8,8.12,0.25,7.87,1900
8/24/2021,8.1,8.1,8.1,8.1,0.25,7.85,890
8/25/2021,8.13,8.13,8,8.12,0.25,7.87,10300
8/26/2021,8.13,8.15,8.12,8.12,0.25,7.87,6480
8/27/2021,8.12,8.47,8.12,8.47,0.25,8.22,120010
8/30/2021,8.97,8.97,8.97,8.97,0.25,8.72,48860
8/31/2021,9.51,9.51,9.06,9.06,0.25,8.81,73830
9/1/2021,9.06,9.06,8.87,9.05,0.25,8.8,23690
9/2/2021,9.05,9.05,8.89,9.05,0.25,8.8,21770
9/3/2021,9.05,9.05,9,9,0.25,8.75,61710
9/6/2021,9,9,8.88,8.97,0.25,8.72,6970
9/7/2021,8.93,8.99,8.87,8.96,0.25,8.71,8010
9/8/2021,8.99,8.99,8.87,8.88,0.25,8.63,6120
9/9/2021,8.93,8.97,8.8,8.93,0.25,8.68,20350
9/10/2021,8.91,8.91,8.84,8.87,0.25,8.62,10950
9/13/2021,8.97,8.97,8.87,8.87,0.25,8.62,8110
9/14/2021,8.86,8.86,8.79,8.79,0.25,8.54,7620
9/15/2021,8.97,8.97,8.79,8.9,0.25,8.65,46600
9/16/2021,8.96,8.96,8.81,8.9,0.25,8.65,18470
9/17/2021,8.99,9.27,8.9,9.2,0.25,8.95,50610
9/20/2021,9.13,9.37,9.13,9.27,0.25,9.02,13720
9/21/2021,9.21,9.23,9.14,9.14,0.25,8.89,7500
9/22/2021,9.26,9.27,9.03,9.07,0.25,8.82,45440
9/23/2021,9.2,9.2,9.01,9.1,0.25,8.85,6810
9/24/2021,9.13,9.2,9.07,9.07,0.25,8.82,18630
9/27/2021,9.2,9.2,9.19,9.2,0.25,8.95,5430
9/28/2021,9.2,9.23,9.13,9.17,0.25,8.92,6980
9/29/2021,9.2,9.39,9.2,9.33,0.25,9.08,69620
9/30/2021,9.33,9.33,9.27,9.27,0.25,9.02,21670
10/1/2021,9.27,9.33,9.21,9.27,0.25,9.02,8830
10/4/2021,9.27,9.4,9.23,9.33,0.25,9.08,39290
10/5/2021,9.33,9.39,9.3,9.33,0.25,9.08,22830
10/6/2021,9.35,9.41,9.29,9.39,0.25,9.14,48260
10/7/2021,9.43,9.46,9.43,9.45,0.25,9.2,23620
10/8/2021,9.47,9.53,9.45,9.5,0.25,9.25,57480
10/11/2021,9.5,9.53,9.4,9.5,0.25,9.25,20450
10/12/2021,9.53,9.53,9.4,9.4,0.25,9.15,55600
10/13/2021,9.5,9.5,9.37,9.49,0.25,9.24,13410
10/14/2021,9.35,9.35,9.29,9.34,0.25,9.09,17880
10/19/2021,9.4,9.4,9.27,9.33,0.25,9.08,6870
10/20/2021,9.3,9.33,9.27,9.27,0.25,9.02,8140
10/21/2021,9.23,9.27,9.2,9.23,0.25,8.98,5630
10/22/2021,9.3,9.3,9,9.16,0.25,8.91,24560
10/25/2021,8.97,9.15,8.97,9.01,0.25,8.76,4050
10/26/2021,9.01,9.13,8.97,9.13,0.25,8.88,10020
10/27/2021,9.13,9.33,9.13,9.13,0.25,8.88,8130
10/28/2021,9.33,9.39,9.17,9.33,0.25,9.08,25870
10/29/2021,9.32,9.32,9.2,9.32,0.25,9.07,7470
11/1/2021,9.32,9.33,9.2,9.27,0.25,9.02,21220
11/2/2021,9.27,9.31,9.13,9.27,0.25,9.02,1700
11/3/2021,9.27,9.27,9.09,9.27,0.25,9.02,8260
11/4/2021,9.2,9.31,9.2,9.27,0.25,9.02,235670
11/5/2021,9.27,9.32,9.27,9.27,0.25,9.02,12970
11/8/2021,9.27,9.27,9.27,9.27,0.25,9.02,4530
11/9/2021,9.2,9.3,9.2,9.27,0.25,9.02,2250
11/10/2021,9.27,9.27,9.2,9.23,0.25,8.98,4450
11/11/2021,9.27,9.27,9.13,9.2,0.25,8.95,1590
11/12/2021,9.27,9.27,9.19,9.2,0.25,8.95,25600
11/15/2021,9.27,9.27,9.13,9.19,0.25,8.94,3040
11/16/2021,9.2,9.2,9.13,9.13,0.25,8.88,330
11/17/2021,9.13,9.13,9.1,9.13,0.25,8.88,9620
11/18/2021,9.3,9.31,9.2,9.3,0.25,9.05,2900
11/19/2021,9.47,9.47,9.3,9.3,0.25,9.05,5090
11/22/2021,9.3,9.39,9.3,9.36,0.25,9.11,5480
11/23/2021,9.42,9.42,9.35,9.35,0.25,9.1,2140
11/24/2021,9.41,9.41,9.3,9.3,0.25,9.05,1840
11/25/2021,9.23,9.3,8.99,9.29,0.25,9.04,1770
11/26/2021,9.3,9.3,9.07,9.2,0.25,8.95,4700
11/29/2021,9.29,9.29,9,9.24,0.25,8.99,2620
